sepal_length,sepal_width,petal_length,petal_width,species
21437.1,21435.5,21433.4,2.2,virginica
21438.1,21436.5,21434.4,1.5,virginica
21439.1,21437.5,21435.4,1.4,virginica
21440.1,21438.5,21436.4,2.3,virginica
21441.1,21439.5,21437.4,2.4,virginica
21442.1,21440.5,21438.4,1.8,virginica
21443.1,21441.5,21439.4,1.8,virginica
21444.1,21442.5,21440.4,2.1,virginica
21445.1,21443.5,21441.4,2.4,virginica
21446.1,21444.5,21442.4,2.3,virginica
21447.1,21445.5,21443.4,1.9,virginica
21448.1,21446.5,21444.4,2.3,virginica
21449.1,21447.5,21445.4,2.5,virginica
21450.1,21448.5,21446.4,2.3,virginica
21451.1,21449.5,21447.4,1.9,virginica
21452.1,21450.5,21448.4,2,virginica
21453.1,21451.5,21449.4,2.3,virginica
21454.1,21452.5,21450.4,1.8,virginica
21455.1,21453.5,21451.4,0.2,setosa
21456.1,21454.5,21452.4,0.2,setosa
21457.1,21455.5,21453.4,0.2,setosa
21458.1,21456.5,21454.4,0.2,setosa
21459.1,21457.5,21455.4,0.2,setosa
21460.1,21458.5,21456.4,0.4,setosa
21461.1,21459.5,21457.4,0.3,setosa
21462.1,21460.5,21458.4,0.2,setosa
21463.1,21461.5,21459.4,0.2,setosa
21464.1,21462.5,21460.4,0.1,setosa
21465.1,21463.5,21461.4,0.2,setosa
21466.1,21464.5,21462.4,0.2,setosa
21467.1,21465.5,21463.4,0.1,setosa
21468.1,21466.5,21464.4,0.1,setosa
21469.1,21467.5,21465.4,0.2,setosa
21470.1,21468.5,21466.4,0.4,setosa
21471.1,21469.5,21467.4,0.4,setosa
21472.1,21470.5,21468.4,0.3,setosa
21473.1,21471.5,21469.4,0.3,setosa
21474.1,21472.5,21470.4,0.3,setosa
21475.1,21473.5,21471.4,0.2,setosa
21476.1,21474.5,21472.4,0.4,setosa
21477.1,21475.5,21473.4,0.2,setosa
21478.1,21476.5,21474.4,0.5,setosa
21479.1,21477.5,21475.4,0.2,setosa
21480.1,21478.5,21476.4,0.2,setosa
21481.1,21479.5,21477.4,0.4,setosa
21482.1,21480.5,21478.4,0.2,setosa
21483.1,21481.5,21479.4,0.2,setosa
21484.1,21482.5,21480.4,0.2,setosa
21485.1,21483.5,21481.4,0.2,setosa
21486.1,21484.5,21482.4,0.4,setosa
21487.1,21485.5,21483.4,0.1,setosa
21488.1,21486.5,21484.4,0.2,setosa
21489.1,21487.5,21485.4,0.1,setosa
21490.1,21488.5,21486.4,0.2,setosa
21491.1,21489.5,21487.4,0.2,setosa
21492.1,21490.5,21488.4,0.1,setosa
21493.1,21491.5,21489.4,0.2,setosa
21494.1,21492.5,21490.4,0.2,setosa
21495.1,21493.5,21491.4,0.3,setosa
21496.1,21494.5,21492.4,0.3,setosa
21497.1,21495.5,21493.4,0.2,setosa
21498.1,21496.5,21494.4,0.6,setosa
21499.1,21497.5,21495.4,0.4,setosa
21500.1,21498.5,21496.4,0.3,setosa
21501.1,21499.5,21497.4,0.2,setosa
21502.1,21500.5,21498.4,0.2,setosa
21503.1,21501.5,21499.4,0.2,setosa
21504.1,21502.5,21500.4,0.2,setosa
21505.1,21503.5,21501.4,1.4,versicolor
21506.1,21504.5,21502.4,1.5,versicolor
21507.1,21505.5,21503.4,1.5,versicolor
21508.1,21506.5,21504.4,1.3,versicolor
21509.1,21507.5,21505.4,1.5,versicolor
21510.1,21508.5,21506.4,1.3,versicolor
21511.1,21509.5,21507.4,1.6,versicolor
21512.1,21510.5,21508.4,1,versicolor
21513.1,21511.5,21509.4,1.3,versicolor
21514.1,21512.5,21510.4,1.4,versicolor
21515.1,21513.5,21511.4,1,versicolor
21516.1,21514.5,21512.4,1.5,versicolor
21517.1,21515.5,21513.4,1,versicolor
21518.1,21516.5,21514.4,1.4,versicolor
21519.1,21517.5,21515.4,1.3,versicolor
21520.1,21518.5,21516.4,1.4,versicolor
21521.1,21519.5,21517.4,1.5,versicolor
21522.1,21520.5,21518.4,1,versicolor
21523.1,21521.5,21519.4,1.5,versicolor
21524.1,21522.5,21520.4,1.1,versicolor
21525.1,21523.5,21521.4,1.8,versicolor
21526.1,21524.5,21522.4,1.3,versicolor
21527.1,21525.5,21523.4,1.5,versicolor
21528.1,21526.5,21524.4,1.2,versicolor
21529.1,21527.5,21525.4,1.3,versicolor
21530.1,21528.5,21526.4,1.4,versicolor
21531.1,21529.5,21527.4,1.4,versicolor
21532.1,21530.5,21528.4,1.7,versicolor
21533.1,21531.5,21529.4,1.5,versicolor
21534.1,21532.5,21530.4,1,versicolor
21535.1,21533.5,21531.4,1.1,versicolor
21536.1,21534.5,21532.4,1,versicolor
21537.1,21535.5,21533.4,1.2,versicolor
21538.1,21536.5,21534.4,1.6,versicolor
21539.1,21537.5,21535.4,1.5,versicolor
21540.1,21538.5,21536.4,1.6,versicolor
21541.1,21539.5,21537.4,1.5,versicolor
21542.1,21540.5,21538.4,1.3,versicolor
21543.1,21541.5,21539.4,1.3,versicolor
21544.1,21542.5,21540.4,1.3,versicolor
21545.1,21543.5,21541.4,1.2,versicolor
21546.1,21544.5,21542.4,1.4,versicolor
21547.1,21545.5,21543.4,1.2,versicolor
21548.1,21546.5,21544.4,1,versicolor
21549.1,21547.5,21545.4,1.3,versicolor
21550.1,21548.5,21546.4,1.2,versicolor
21551.1,21549.5,21547.4,1.3,versicolor
21552.1,21550.5,21548.4,1.3,versicolor
21553.1,21551.5,21549.4,1.1,versicolor
21554.1,21552.5,21550.4,1.3,versicolor
21555.1,21553.5,21551.4,2.5,virginica
21556.1,21554.5,21552.4,1.9,virginica
21557.1,21555.5,21553.4,2.1,virginica
21558.1,21556.5,21554.4,1.8,virginica
21559.1,21557.5,21555.4,2.2,virginica
21560.1,21558.5,21556.4,2.1,virginica
21561.1,21559.5,21557.4,1.7,virginica
21562.1,21560.5,21558.4,1.8,virginica
21563.1,21561.5,21559.4,1.8,virginica
21564.1,21562.5,21560.4,2.5,virginica
21565.1,21563.5,21561.4,2,virginica
21566.1,21564.5,21562.4,1.9,virginica
21567.1,21565.5,21563.4,2.1,virginica
21568.1,21566.5,21564.4,2,virginica
21569.1,21567.5,21565.4,2.4,virginica
21570.1,21568.5,21566.4,2.3,virginica
21571.1,21569.5,21567.4,1.8,virginica
21572.1,21570.5,21568.4,2.2,virginica
21573.1,21571.5,21569.4,2.3,virginica
21574.1,21572.5,21570.4,1.5,virginica
21575.1,21573.5,21571.4,2.3,virginica
21576.1,21574.5,21572.4,2,virginica
21577.1,21575.5,21573.4,2,virginica
21578.1,21576.5,21574.4,1.8,virginica
21579.1,21577.5,21575.4,2.1,virginica
21580.1,21578.5,21576.4,1.8,virginica
21581.1,21579.5,21577.4,1.8,virginica
21582.1,21580.5,21578.4,1.8,virginica
21583.1,21581.5,21579.4,2.1,virginica
21584.1,21582.5,21580.4,1.6,virginica
21585.1,21583.5,21581.4,1.9,virginica
21586.1,21584.5,21582.4,2,virginica
21587.1,21585.5,21583.4,2.2,virginica
21588.1,21586.5,21584.4,1.5,virginica
21589.1,21587.5,21585.4,1.4,virginica
21590.1,21588.5,21586.4,2.3,virginica
21591.1,21589.5,21587.4,2.4,virginica
21592.1,21590.5,21588.4,1.8,virginica
21593.1,21591.5,21589.4,1.8,virginica
21594.1,21592.5,21590.4,2.1,virginica
21595.1,21593.5,21591.4,2.4,virginica
21596.1,21594.5,21592.4,2.3,virginica
21597.1,21595.5,21593.4,1.9,virginica
21598.1,21596.5,21594.4,2.3,virginica
21599.1,21597.5,21595.4,2.5,virginica
21600.1,21598.5,21596.4,2.3,virginica
21601.1,21599.5,21597.4,1.9,virginica
21602.1,21600.5,21598.4,2,virginica
21603.1,21601.5,21599.4,2.3,virginica
21604.1,21602.5,21600.4,1.8,virginica
21605.1,21603.5,21601.4,0.2,setosa
21606.1,21604.5,21602.4,0.2,setosa
21607.1,21605.5,21603.4,0.2,setosa
21608.1,21606.5,21604.4,0.2,setosa
21609.1,21607.5,21605.4,0.2,setosa
21610.1,21608.5,21606.4,0.4,setosa
21611.1,21609.5,21607.4,0.3,setosa
21612.1,21610.5,21608.4,0.2,setosa
21613.1,21611.5,21609.4,0.2,setosa
21614.1,21612.5,21610.4,0.1,setosa
21615.1,21613.5,21611.4,0.2,setosa
21616.1,21614.5,21612.4,0.2,setosa
21617.1,21615.5,21613.4,0.1,setosa
21618.1,21616.5,21614.4,0.1,setosa
21619.1,21617.5,21615.4,0.2,setosa
21620.1,21618.5,21616.4,0.4,setosa
21621.1,21619.5,21617.4,0.4,setosa
21622.1,21620.5,21618.4,0.3,setosa
21623.1,21621.5,21619.4,0.3,setosa
21624.1,21622.5,21620.4,0.3,setosa
21625.1,21623.5,21621.4,0.2,setosa
21626.1,21624.5,21622.4,0.4,setosa
21627.1,21625.5,21623.4,0.2,setosa
21628.1,21626.5,21624.4,0.5,setosa
21629.1,21627.5,21625.4,0.2,setosa
21630.1,21628.5,21626.4,0.2,setosa
21631.1,21629.5,21627.4,0.4,setosa
21632.1,21630.5,21628.4,0.2,setosa
21633.1,21631.5,21629.4,0.2,setosa
21634.1,21632.5,21630.4,0.2,setosa
21635.1,21633.5,21631.4,0.2,setosa
21636.1,21634.5,21632.4,0.4,setosa
21637.1,21635.5,21633.4,0.1,setosa
21638.1,21636.5,21634.4,0.2,setosa
21639.1,21637.5,21635.4,0.1,setosa
21640.1,21638.5,21636.4,0.2,setosa
21641.1,21639.5,21637.4,0.2,setosa
21642.1,21640.5,21638.4,0.1,setosa
21643.1,21641.5,21639.4,0.2,setosa
21644.1,21642.5,21640.4,0.2,setosa
21645.1,21643.5,21641.4,0.3,setosa
21646.1,21644.5,21642.4,0.3,setosa
21647.1,21645.5,21643.4,0.2,setosa
21648.1,21646.5,21644.4,0.6,setosa
21649.1,21647.5,21645.4,0.4,setosa
21650.1,21648.5,21646.4,0.3,setosa
21651.1,21649.5,21647.4,0.2,setosa
21652.1,21650.5,21648.4,0.2,setosa
21653.1,21651.5,21649.4,0.2,setosa
21654.1,21652.5,21650.4,0.2,setosa
21655.1,21653.5,21651.4,1.4,versicolor
21656.1,21654.5,21652.4,1.5,versicolor
21657.1,21655.5,21653.4,1.5,versicolor
21658.1,21656.5,21654.4,1.3,versicolor
21659.1,21657.5,21655.4,1.5,versicolor
21660.1,21658.5,21656.4,1.3,versicolor
21661.1,21659.5,21657.4,1.6,versicolor
21662.1,21660.5,21658.4,1,versicolor
21663.1,21661.5,21659.4,1.3,versicolor
21664.1,21662.5,21660.4,1.4,versicolor
21665.1,21663.5,21661.4,1,versicolor
21666.1,21664.5,21662.4,1.5,versicolor
21667.1,21665.5,21663.4,1,versicolor
21668.1,21666.5,21664.4,1.4,versicolor
21669.1,21667.5,21665.4,1.3,versicolor
21670.1,21668.5,21666.4,1.4,versicolor
21671.1,21669.5,21667.4,1.5,versicolor
21672.1,21670.5,21668.4,1,versicolor
21673.1,21671.5,21669.4,1.5,versicolor
21674.1,21672.5,21670.4,1.1,versicolor
21675.1,21673.5,21671.4,1.8,versicolor
21676.1,21674.5,21672.4,1.3,versicolor
21677.1,21675.5,21673.4,1.5,versicolor
21678.1,21676.5,21674.4,1.2,versicolor
21679.1,21677.5,21675.4,1.3,versicolor
21680.1,21678.5,21676.4,1.4,versicolor
21681.1,21679.5,21677.4,1.4,versicolor
21682.1,21680.5,21678.4,1.7,versicolor
21683.1,21681.5,21679.4,1.5,versicolor
21684.1,21682.5,21680.4,1,versicolor
21685.1,21683.5,21681.4,1.1,versicolor
21686.1,21684.5,21682.4,1,versicolor
21687.1,21685.5,21683.4,1.2,versicolor
21688.1,21686.5,21684.4,1.6,versicolor
21689.1,21687.5,21685.4,1.5,versicolor
21690.1,21688.5,21686.4,1.6,versicolor
21691.1,21689.5,21687.4,1.5,versicolor
21692.1,21690.5,21688.4,1.3,versicolor
21693.1,21691.5,21689.4,1.3,versicolor
21694.1,21692.5,21690.4,1.3,versicolor
21695.1,21693.5,21691.4,1.2,versicolor
21696.1,21694.5,21692.4,1.4,versicolor
21697.1,21695.5,21693.4,1.2,versicolor
21698.1,21696.5,21694.4,1,versicolor
21699.1,21697.5,21695.4,1.3,versicolor
21700.1,21698.5,21696.4,1.2,versicolor
21701.1,21699.5,21697.4,1.3,versicolor
21702.1,21700.5,21698.4,1.3,versicolor
21703.1,21701.5,21699.4,1.1,versicolor
21704.1,21702.5,21700.4,1.3,versicolor
21705.1,21703.5,21701.4,2.5,virginica
21706.1,21704.5,21702.4,1.9,virginica
21707.1,21705.5,21703.4,2.1,virginica
21708.1,21706.5,21704.4,1.8,virginica
21709.1,21707.5,21705.4,2.2,virginica
21710.1,21708.5,21706.4,2.1,virginica
21711.1,21709.5,21707.4,1.7,virginica
21712.1,21710.5,21708.4,1.8,virginica
21713.1,21711.5,21709.4,1.8,virginica
21714.1,21712.5,21710.4,2.5,virginica
21715.1,21713.5,21711.4,2,virginica
21716.1,21714.5,21712.4,1.9,virginica
21717.1,21715.5,21713.4,2.1,virginica
21718.1,21716.5,21714.4,2,virginica
21719.1,21717.5,21715.4,2.4,virginica
21720.1,21718.5,21716.4,2.3,virginica
21721.1,21719.5,21717.4,1.8,virginica
21722.1,21720.5,21718.4,2.2,virginica
21723.1,21721.5,21719.4,2.3,virginica
21724.1,21722.5,21720.4,1.5,virginica
21725.1,21723.5,21721.4,2.3,virginica
21726.1,21724.5,21722.4,2,virginica
21727.1,21725.5,21723.4,2,virginica
21728.1,21726.5,21724.4,1.8,virginica
21729.1,21727.5,21725.4,2.1,virginica
21730.1,21728.5,21726.4,1.8,virginica
21731.1,21729.5,21727.4,1.8,virginica
21732.1,21730.5,21728.4,1.8,virginica
21733.1,21731.5,21729.4,2.1,virginica
21734.1,21732.5,21730.4,1.6,virginica
21735.1,21733.5,21731.4,1.9,virginica
21736.1,21734.5,21732.4,2,virginica
21737.1,21735.5,21733.4,2.2,virginica
21738.1,21736.5,21734.4,1.5,virginica
21739.1,21737.5,21735.4,1.4,virginica
21740.1,21738.5,21736.4,2.3,virginica
21741.1,21739.5,21737.4,2.4,virginica
21742.1,21740.5,21738.4,1.8,virginica
21743.1,21741.5,21739.4,1.8,virginica
21744.1,21742.5,21740.4,2.1,virginica
21745.1,21743.5,21741.4,2.4,virginica
21746.1,21744.5,21742.4,2.3,virginica
21747.1,21745.5,21743.4,1.9,virginica
21748.1,21746.5,21744.4,2.3,virginica
21749.1,21747.5,21745.4,2.5,virginica
21750.1,21748.5,21746.4,2.3,virginica
21751.1,21749.5,21747.4,1.9,virginica
21752.1,21750.5,21748.4,2,virginica
21753.1,21751.5,21749.4,2.3,virginica
21754.1,21752.5,21750.4,1.8,virginica
21755.1,21753.5,21751.4,0.2,setosa
21756.1,21754.5,21752.4,0.2,setosa
21757.1,21755.5,21753.4,0.2,setosa
21758.1,21756.5,21754.4,0.2,setosa
21759.1,21757.5,21755.4,0.2,setosa
21760.1,21758.5,21756.4,0.4,setosa
21761.1,21759.5,21757.4,0.3,setosa
21762.1,21760.5,21758.4,0.2,setosa
21763.1,21761.5,21759.4,0.2,setosa
21764.1,21762.5,21760.4,0.1,setosa
21765.1,21763.5,21761.4,0.2,setosa
21766.1,21764.5,21762.4,0.2,setosa
21767.1,21765.5,21763.4,0.1,setosa
21768.1,21766.5,21764.4,0.1,setosa
21769.1,21767.5,21765.4,0.2,setosa
21770.1,21768.5,21766.4,0.4,setosa
21771.1,21769.5,21767.4,0.4,setosa
21772.1,21770.5,21768.4,0.3,setosa
21773.1,21771.5,21769.4,0.3,setosa
21774.1,21772.5,21770.4,0.3,setosa
21775.1,21773.5,21771.4,0.2,setosa
21776.1,21774.5,21772.4,0.4,setosa
21777.1,21775.5,21773.4,0.2,setosa
21778.1,21776.5,21774.4,0.5,setosa
21779.1,21777.5,21775.4,0.2,setosa
21780.1,21778.5,21776.4,0.2,setosa
21781.1,21779.5,21777.4,0.4,setosa
21782.1,21780.5,21778.4,0.2,setosa
21783.1,21781.5,21779.4,0.2,setosa
21784.1,21782.5,21780.4,0.2,setosa
21785.1,21783.5,21781.4,0.2,setosa
21786.1,21784.5,21782.4,0.4,setosa
21787.1,21785.5,21783.4,0.1,setosa
21788.1,21786.5,21784.4,0.2,setosa
21789.1,21787.5,21785.4,0.1,setosa
21790.1,21788.5,21786.4,0.2,setosa
21791.1,21789.5,21787.4,0.2,setosa
21792.1,21790.5,21788.4,0.1,setosa
21793.1,21791.5,21789.4,0.2,setosa
21794.1,21792.5,21790.4,0.2,setosa
21795.1,21793.5,21791.4,0.3,setosa
21796.1,21794.5,21792.4,0.3,setosa
21797.1,21795.5,21793.4,0.2,setosa
21798.1,21796.5,21794.4,0.6,setosa
21799.1,21797.5,21795.4,0.4,setosa
21800.1,21798.5,21796.4,0.3,setosa
21801.1,21799.5,21797.4,0.2,setosa
21802.1,21800.5,21798.4,0.2,setosa
21803.1,21801.5,21799.4,0.2,setosa
21804.1,21802.5,21800.4,0.2,setosa
21805.1,21803.5,21801.4,1.4,versicolor
21806.1,21804.5,21802.4,1.5,versicolor
21807.1,21805.5,21803.4,1.5,versicolor
21808.1,21806.5,21804.4,1.3,versicolor
21809.1,21807.5,21805.4,1.5,versicolor
21810.1,21808.5,21806.4,1.3,versicolor
21811.1,21809.5,21807.4,1.6,versicolor
21812.1,21810.5,21808.4,1,versicolor
21813.1,21811.5,21809.4,1.3,versicolor
21814.1,21812.5,21810.4,1.4,versicolor
21815.1,21813.5,21811.4,1,versicolor
21816.1,21814.5,21812.4,1.5,versicolor
21817.1,21815.5,21813.4,1,versicolor
21818.1,21816.5,21814.4,1.4,versicolor
21819.1,21817.5,21815.4,1.3,versicolor
21820.1,21818.5,21816.4,1.4,versicolor
21821.1,21819.5,21817.4,1.5,versicolor
21822.1,21820.5,21818.4,1,versicolor
21823.1,21821.5,21819.4,1.5,versicolor
21824.1,21822.5,21820.4,1.1,versicolor
21825.1,21823.5,21821.4,1.8,versicolor
21826.1,21824.5,21822.4,1.3,versicolor
21827.1,21825.5,21823.4,1.5,versicolor
21828.1,21826.5,21824.4,1.2,versicolor
21829.1,21827.5,21825.4,1.3,versicolor
21830.1,21828.5,21826.4,1.4,versicolor
21831.1,21829.5,21827.4,1.4,versicolor
21832.1,21830.5,21828.4,1.7,versicolor
21833.1,21831.5,21829.4,1.5,versicolor
21834.1,21832.5,21830.4,1,versicolor
21835.1,21833.5,21831.4,1.1,versicolor
21836.1,21834.5,21832.4,1,versicolor
21837.1,21835.5,21833.4,1.2,versicolor
21838.1,21836.5,21834.4,1.6,versicolor
21839.1,21837.5,21835.4,1.5,versicolor
21840.1,21838.5,21836.4,1.6,versicolor
21841.1,21839.5,21837.4,1.5,versicolor
21842.1,21840.5,21838.4,1.3,versicolor
21843.1,21841.5,21839.4,1.3,versicolor
21844.1,21842.5,21840.4,1.3,versicolor
21845.1,21843.5,21841.4,1.2,versicolor
21846.1,21844.5,21842.4,1.4,versicolor
21847.1,21845.5,21843.4,1.2,versicolor
21848.1,21846.5,21844.4,1,versicolor
21849.1,21847.5,21845.4,1.3,versicolor
21850.1,21848.5,21846.4,1.2,versicolor
21851.1,21849.5,21847.4,1.3,versicolor
21852.1,21850.5,21848.4,1.3,versicolor
21853.1,21851.5,21849.4,1.1,versicolor
21854.1,21852.5,21850.4,1.3,versicolor
21855.1,21853.5,21851.4,2.5,virginica
21856.1,21854.5,21852.4,1.9,virginica
21857.1,21855.5,21853.4,2.1,virginica
21858.1,21856.5,21854.4,1.8,virginica
21859.1,21857.5,21855.4,2.2,virginica
21860.1,21858.5,21856.4,2.1,virginica
21861.1,21859.5,21857.4,1.7,virginica
21862.1,21860.5,21858.4,1.8,virginica
21863.1,21861.5,21859.4,1.8,virginica
21864.1,21862.5,21860.4,2.5,virginica
21865.1,21863.5,21861.4,2,virginica
21866.1,21864.5,21862.4,1.9,virginica
21867.1,21865.5,21863.4,2.1,virginica
21868.1,21866.5,21864.4,2,virginica
21869.1,21867.5,21865.4,2.4,virginica
21870.1,21868.5,21866.4,2.3,virginica
21871.1,21869.5,21867.4,1.8,virginica
21872.1,21870.5,21868.4,2.2,virginica
21873.1,21871.5,21869.4,2.3,virginica
21874.1,21872.5,21870.4,1.5,virginica
21875.1,21873.5,21871.4,2.3,virginica
21876.1,21874.5,21872.4,2,virginica
21877.1,21875.5,21873.4,2,virginica
21878.1,21876.5,21874.4,1.8,virginica
21879.1,21877.5,21875.4,2.1,virginica
21880.1,21878.5,21876.4,1.8,virginica
21881.1,21879.5,21877.4,1.8,virginica
21882.1,21880.5,21878.4,1.8,virginica
21883.1,21881.5,21879.4,2.1,virginica
21884.1,21882.5,21880.4,1.6,virginica
21885.1,21883.5,21881.4,1.9,virginica
21886.1,21884.5,21882.4,2,virginica
21887.1,21885.5,21883.4,2.2,virginica
21888.1,21886.5,21884.4,1.5,virginica
21889.1,21887.5,21885.4,1.4,virginica
21890.1,21888.5,21886.4,2.3,virginica
21891.1,21889.5,21887.4,2.4,virginica
21892.1,21890.5,21888.4,1.8,virginica
21893.1,21891.5,21889.4,1.8,virginica
21894.1,21892.5,21890.4,2.1,virginica
21895.1,21893.5,21891.4,2.4,virginica
21896.1,21894.5,21892.4,2.3,virginica
21897.1,21895.5,21893.4,1.9,virginica
21898.1,21896.5,21894.4,2.3,virginica
21899.1,21897.5,21895.4,2.5,virginica
21900.1,21898.5,21896.4,2.3,virginica
21901.1,21899.5,21897.4,1.9,virginica
21902.1,21900.5,21898.4,2,virginica
21903.1,21901.5,21899.4,2.3,virginica
21904.1,21902.5,21900.4,1.8,virginica
21905.1,21903.5,21901.4,0.2,setosa
21906.1,21904.5,21902.4,0.2,setosa
21907.1,21905.5,21903.4,0.2,setosa
21908.1,21906.5,21904.4,0.2,setosa
21909.1,21907.5,21905.4,0.2,setosa
21910.1,21908.5,21906.4,0.4,setosa
21911.1,21909.5,21907.4,0.3,setosa
21912.1,21910.5,21908.4,0.2,setosa
21913.1,21911.5,21909.4,0.2,setosa
21914.1,21912.5,21910.4,0.1,setosa
21915.1,21913.5,21911.4,0.2,setosa
21916.1,21914.5,21912.4,0.2,setosa
21917.1,21915.5,21913.4,0.1,setosa
21918.1,21916.5,21914.4,0.1,setosa
21919.1,21917.5,21915.4,0.2,setosa
21920.1,21918.5,21916.4,0.4,setosa
21921.1,21919.5,21917.4,0.4,setosa
21922.1,21920.5,21918.4,0.3,setosa
21923.1,21921.5,21919.4,0.3,setosa
21924.1,21922.5,21920.4,0.3,setosa
21925.1,21923.5,21921.4,0.2,setosa
21926.1,21924.5,21922.4,0.4,setosa
21927.1,21925.5,21923.4,0.2,setosa
21928.1,21926.5,21924.4,0.5,setosa
21929.1,21927.5,21925.4,0.2,setosa
21930.1,21928.5,21926.4,0.2,setosa
21931.1,21929.5,21927.4,0.4,setosa
21932.1,21930.5,21928.4,0.2,setosa
21933.1,21931.5,21929.4,0.2,setosa
21934.1,21932.5,21930.4,0.2,setosa
21935.1,21933.5,21931.4,0.2,setosa
21936.1,21934.5,21932.4,0.4,setosa
21937.1,21935.5,21933.4,0.1,setosa
21938.1,21936.5,21934.4,0.2,setosa
21939.1,21937.5,21935.4,0.1,setosa
21940.1,21938.5,21936.4,0.2,setosa
21941.1,21939.5,21937.4,0.2,setosa
21942.1,21940.5,21938.4,0.1,setosa
21943.1,21941.5,21939.4,0.2,setosa
21944.1,21942.5,21940.4,0.2,setosa
21945.1,21943.5,21941.4,0.3,setosa
21946.1,21944.5,21942.4,0.3,setosa
21947.1,21945.5,21943.4,0.2,setosa
21948.1,21946.5,21944.4,0.6,setosa
21949.1,21947.5,21945.4,0.4,setosa
21950.1,21948.5,21946.4,0.3,setosa
21951.1,21949.5,21947.4,0.2,setosa
21952.1,21950.5,21948.4,0.2,setosa
21953.1,21951.5,21949.4,0.2,setosa
21954.1,21952.5,21950.4,0.2,setosa
21955.1,21953.5,21951.4,1.4,versicolor
21956.1,21954.5,21952.4,1.5,versicolor
21957.1,21955.5,21953.4,1.5,versicolor
21958.1,21956.5,21954.4,1.3,versicolor
21959.1,21957.5,21955.4,1.5,versicolor
21960.1,21958.5,21956.4,1.3,versicolor
21961.1,21959.5,21957.4,1.6,versicolor
21962.1,21960.5,21958.4,1,versicolor
21963.1,21961.5,21959.4,1.3,versicolor
21964.1,21962.5,21960.4,1.4,versicolor
21965.1,21963.5,21961.4,1,versicolor
21966.1,21964.5,21962.4,1.5,versicolor
21967.1,21965.5,21963.4,1,versicolor
21968.1,21966.5,21964.4,1.4,versicolor
21969.1,21967.5,21965.4,1.3,versicolor
21970.1,21968.5,21966.4,1.4,versicolor
21971.1,21969.5,21967.4,1.5,versicolor
21972.1,21970.5,21968.4,1,versicolor
21973.1,21971.5,21969.4,1.5,versicolor
21974.1,21972.5,21970.4,1.1,versicolor
21975.1,21973.5,21971.4,1.8,versicolor
21976.1,21974.5,21972.4,1.3,versicolor
21977.1,21975.5,21973.4,1.5,versicolor
21978.1,21976.5,21974.4,1.2,versicolor
21979.1,21977.5,21975.4,1.3,versicolor
21980.1,21978.5,21976.4,1.4,versicolor
21981.1,21979.5,21977.4,1.4,versicolor
21982.1,21980.5,21978.4,1.7,versicolor
21983.1,21981.5,21979.4,1.5,versicolor
21984.1,21982.5,21980.4,1,versicolor
21985.1,21983.5,21981.4,1.1,versicolor
21986.1,21984.5,21982.4,1,versicolor
21987.1,21985.5,21983.4,1.2,versicolor
21988.1,21986.5,21984.4,1.6,versicolor
21989.1,21987.5,21985.4,1.5,versicolor
21990.1,21988.5,21986.4,1.6,versicolor
21991.1,21989.5,21987.4,1.5,versicolor
21992.1,21990.5,21988.4,1.3,versicolor
21993.1,21991.5,21989.4,1.3,versicolor
21994.1,21992.5,21990.4,1.3,versicolor
21995.1,21993.5,21991.4,1.2,versicolor
21996.1,21994.5,21992.4,1.4,versicolor
21997.1,21995.5,21993.4,1.2,versicolor
21998.1,21996.5,21994.4,1,versicolor
21999.1,21997.5,21995.4,1.3,versicolor
22000.1,21998.5,21996.4,1.2,versicolor
22001.1,21999.5,21997.4,1.3,versicolor
22002.1,22000.5,21998.4,1.3,versicolor
22003.1,22001.5,21999.4,1.1,versicolor
22004.1,22002.5,22000.4,1.3,versicolor
22005.1,22003.5,22001.4,2.5,virginica
22006.1,22004.5,22002.4,1.9,virginica
22007.1,22005.5,22003.4,2.1,virginica
22008.1,22006.5,22004.4,1.8,virginica
22009.1,22007.5,22005.4,2.2,virginica
22010.1,22008.5,22006.4,2.1,virginica
22011.1,22009.5,22007.4,1.7,virginica
22012.1,22010.5,22008.4,1.8,virginica
22013.1,22011.5,22009.4,1.8,virginica
